repo,time_period,pBFC_rate,pRevert_rate,pBIC_rate,pBIC_count,total_commits_prod,unique_authors,avg_commits_per_author,total_commits_emotions,frustration_count,frustration_ratio,avg_frustration_score,satisfaction_count,satisfaction_ratio,avg_satisfaction_score,neutral_count,neutral_ratio,avg_neutral_score,caution_count,caution_ratio,avg_caution_score,avg_emotion_score_overall,avg_files_changed,avg_lines_added,avg_lines_deleted,commits_with_churn
apple/swift,2014-Q1,0.35714285714285715,0.14285714285714285,0.6428571428571429,9,14,10,1.4,14,3,0.21428571428571427,0.9995206799999999,4,0.2857142857142857,0.9862372925,7,0.5,0.9715233071428572,0,0.0,,0.98172674,0.0,0.0,0.0,0
apple/swift,2014-Q2,0.0,0.0,1.0,14,14,10,1.4,14,4,0.2857142857142857,0.994442565,4,0.2857142857142857,0.998350135,5,0.35714285714285715,0.958191508,1,0.07142857142857142,0.99938524,0.9829652557142857,0.0,0.0,0.0,0
apple/swift,2014-Q3,0.15384615384615385,0.07692307692307693,0.8461538461538461,11,13,10,1.3,13,4,0.3076923076923077,0.96048681,4,0.3076923076923077,0.9977064425,3,0.23076923076923078,0.9989074133333333,2,0.15384615384615385,0.822771625,0.9596183461538461,0.0,0.0,0.0,0
apple/swift,2014-Q4,0.125,0.125,0.875,7,8,7,1.1428571428571428,8,3,0.375,0.9781352233333332,3,0.375,0.9845175733333332,2,0.25,0.99862813,0,0.0,,0.98565183125,0.0,0.0,0.0,0
apple/swift,2015-Q1,0.2727272727272727,0.0,0.7272727272727273,8,11,10,1.1,11,0,0.0,,7,0.6363636363636364,0.9565285628571428,3,0.2727272727272727,0.9282829,1,0.09090909090909091,0.99963367,0.9527438463636364,0.0,0.0,0.0,0
apple/swift,2015-Q2,0.25,0.0,0.75,9,12,7,1.7142857142857142,12,1,0.08333333333333333,0.99956125,3,0.25,0.9972941933333334,6,0.5,0.9929669016666667,2,0.16666666666666666,0.999343425,0.9956610075,0.0,0.0,0.0,0
apple/swift,2015-Q3,0.18181818181818182,0.0,0.8181818181818182,9,11,8,1.375,11,1,0.09090909090909091,0.8260834,5,0.45454545454545453,0.9962679080000001,4,0.36363636363636365,0.97641046,1,0.09090909090909091,0.99809295,0.9737416118181819,0.0,0.0,0.0,0
apple/swift,2015-Q4,0.5789473684210527,0.10526315789473684,0.3684210526315789,7,19,16,1.1875,19,5,0.2631578947368421,0.9950217240000001,8,0.42105263157894735,0.9210223625,5,0.2631578947368421,0.944215386,1,0.05263157894736842,0.9986117,0.9506829552631579,0.0,0.0,0.0,0
apple/swift,2016-Q1,0.36363636363636365,0.0,0.6363636363636364,14,22,11,2.0,22,2,0.09090909090909091,0.9994312249999999,15,0.6818181818181818,0.9735414146666667,5,0.22727272727272727,0.92597786,0,0.0,,0.965085135,0.0,0.0,0.0,0
apple/swift,2016-Q2,0.3125,0.0625,0.625,10,16,14,1.1428571428571428,16,1,0.0625,0.997675,10,0.625,0.940963153,5,0.3125,0.994322228,0,0.0,,0.961182354375,0.0,0.0,0.0,0
apple/swift,2016-Q3,0.4117647058823529,0.058823529411764705,0.5882352941176471,10,17,9,1.8888888888888888,17,6,0.35294117647058826,0.8639577883333334,3,0.17647058823529413,0.85203125,5,0.29411764705882354,0.942344934,3,0.17647058823529413,0.9962135333333334,0.9082473970588235,0.0,0.0,0.0,0
apple/swift,2016-Q4,0.14285714285714285,0.07142857142857142,0.8571428571428571,12,14,11,1.2727272727272727,14,1,0.07142857142857142,0.9770786,6,0.42857142857142855,0.9147338616666666,5,0.35714285714285715,0.997153774,2,0.14285714285714285,0.969267885,0.9564133149999999,0.0,0.0,0.0,0
apple/swift,2017-Q1,0.25,0.0,0.6666666666666666,16,24,13,1.8461538461538463,24,1,0.041666666666666664,0.99790716,8,0.3333333333333333,0.85425352125,12,0.5,0.9677869916666667,3,0.125,0.9995263,0.9351649220833332,0.0,0.0,0.0,0
apple/swift,2017-Q2,0.16666666666666666,0.0,0.7916666666666666,19,24,15,1.6,24,3,0.125,0.96070917,6,0.25,0.9870747816666666,10,0.4166666666666667,0.922814376,5,0.20833333333333334,0.9979647460000001,0.9592726537499999,0.0,0.0,0.0,0
apple/swift,2017-Q3,0.23529411764705882,0.0,0.7647058823529411,13,17,13,1.3076923076923077,17,2,0.11764705882352941,0.97633258,2,0.11764705882352941,0.997881875,10,0.5882352941176471,0.99468499,3,0.17647058823529413,0.9863934200000001,0.9914387688235294,0.0,0.0,0.0,0
apple/swift,2017-Q4,0.3157894736842105,0.0,0.631578947368421,12,19,12,1.5833333333333333,19,2,0.10526315789473684,0.97666005,6,0.3157894736842105,0.9318453883333334,8,0.42105263157894735,0.9495558325,3,0.15789473684210525,0.99913213,0.9546439726315789,0.0,0.0,0.0,0
apple/swift,2018-Q1,0.16,0.04,0.8,20,25,11,2.272727272727273,25,2,0.08,0.99017485,7,0.28,0.9895288457142858,14,0.56,0.9709482292857142,2,0.08,0.99955437,0.9799774228,0.0,0.0,0.0,0
apple/swift,2018-Q2,0.15789473684210525,0.0,0.7894736842105263,15,19,9,2.111111111111111,19,1,0.05263157894736842,0.9985066,9,0.47368421052631576,0.9205984677777779,9,0.47368421052631576,0.9544848811111112,0,0.0,,0.9407503547368421,0.0,0.0,0.0,0
apple/swift,2018-Q3,0.125,0.0,0.7916666666666666,19,24,11,2.1818181818181817,24,1,0.041666666666666664,0.9189284,7,0.2916666666666667,0.9253218114285715,16,0.6666666666666666,0.958478756875,0,0.0,,0.9471600495833333,0.0,0.0,0.0,0
apple/swift,2018-Q4,0.35,0.05,0.65,13,20,14,1.4285714285714286,20,1,0.05,0.9846215,5,0.25,0.965703422,11,0.55,0.9807943645454545,3,0.15,0.99173134,0.9788535319999999,0.0,0.0,0.0,0
apple/swift,2019-Q1,0.047619047619047616,0.0,0.9523809523809523,20,21,14,1.5,21,3,0.14285714285714285,0.86980014,4,0.19047619047619047,0.9953719925,12,0.5714285714285714,0.9925257799999999,2,0.09523809523809523,0.98482515,0.9748022880952382,0.0,0.0,0.0,0
apple/swift,2019-Q2,0.2,0.05,0.8,16,20,13,1.5384615384615385,20,3,0.15,0.8859622466666667,8,0.4,0.97995516625,8,0.4,0.98543018,1,0.05,0.99923635,0.969010293,0.0,0.0,0.0,0
apple/swift,2019-Q3,0.1,0.0,0.85,17,20,11,1.8181818181818181,20,3,0.15,0.9243803666666667,4,0.2,0.999183085,11,0.55,0.965190520909091,2,0.1,0.8348456200000001,0.9528330205,0.0,0.0,0.0,0
apple/swift,2019-Q4,0.11764705882352941,0.0,0.7647058823529411,13,17,13,1.3076923076923077,17,0,0.0,,3,0.17647058823529413,0.8838560833333333,12,0.7058823529411765,0.9599921941666666,2,0.11764705882352941,0.99495113,0.9506692258823529,0.0,0.0,0.0,0
apple/swift,2020-Q1,0.09090909090909091,0.0,0.8636363636363636,19,22,11,2.0,22,0,0.0,,9,0.4090909090909091,0.9847646622222221,12,0.5454545454545454,0.9650407900000001,1,0.045454545454545456,0.9992539,0.9746647881818181,0.0,0.0,0.0,0
apple/swift,2020-Q2,0.19047619047619047,0.047619047619047616,0.7142857142857143,15,21,12,1.75,21,2,0.09523809523809523,0.9994967299999999,9,0.42857142857142855,0.8744520844444444,10,0.47619047619047616,0.958939569,0,0.0,,0.9265932338095239,0.0,0.0,0.0,0
apple/swift,2020-Q3,0.2777777777777778,0.0,0.6666666666666666,12,18,11,1.6363636363636365,18,1,0.05555555555555555,0.9995919,6,0.3333333333333333,0.8792628233333333,8,0.4444444444444444,0.9968954025,3,0.16666666666666666,0.8080672566666666,0.9263629905555556,0.0,0.0,0.0,0
apple/swift,2020-Q4,0.07142857142857142,0.0,0.8571428571428571,12,14,7,2.0,14,0,0.0,,4,0.2857142857142857,0.88787319,9,0.6428571428571429,0.9830078555555555,1,0.07142857142857142,0.9996238,0.9570133757142857,0.0,0.0,0.0,0
apple/swift,2021-Q1,0.11764705882352941,0.0,0.8235294117647058,14,17,11,1.5454545454545454,17,4,0.23529411764705882,0.9990400500000001,6,0.35294117647058826,0.9865841983333333,6,0.35294117647058826,0.9374764400000001,1,0.058823529411764705,0.9624759,0.970764701764706,0.0,0.0,0.0,0
apple/swift,2021-Q2,1.0,0.0,0.0,0,2,2,1.0,2,0,0.0,,1,0.5,0.9991798,1,0.5,0.98731714,0,0.0,,0.9932484699999999,0.0,0.0,0.0,0
chromium/chromium,2001-Q3,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9924143,0,0.0,,0.9924143,0.0,0.0,0.0,0
chromium/chromium,2001-Q4,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,1,1.0,0.88199234,0,0.0,,0,0.0,,0.88199234,0.0,0.0,0.0,0
chromium/chromium,2002-Q1,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,0,0.0,,1,1.0,0.9988078,0,0.0,,0.9988078,0.0,0.0,0.0,0
chromium/chromium,2002-Q2,0.0,0.0,1.0,2,2,2,1.0,2,0,0.0,,0,0.0,,2,1.0,0.967184425,0,0.0,,0.967184425,0.0,0.0,0.0,0
chromium/chromium,2002-Q3,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,1,0.3333333333333333,0.99942327,0,0.0,,2,0.6666666666666666,0.99438565,0,0.0,,0.9960648566666667,0.0,0.0,0.0,0
chromium/chromium,2002-Q4,0.8,0.0,0.2,1,5,4,1.25,5,2,0.4,0.728378575,2,0.4,0.9150191999999999,0,0.0,,1,0.2,0.9818557,0.8537302499999999,0.0,0.0,0.0,0
chromium/chromium,2003-Q1,1.0,0.0,0.0,0,2,2,1.0,2,1,0.5,0.97297657,0,0.0,,1,0.5,0.72320044,0,0.0,,0.848088505,0.0,0.0,0.0,0
chromium/chromium,2003-Q2,0.5,0.0,0.5,1,2,2,1.0,2,1,0.5,0.9996487,0,0.0,,1,0.5,0.9992446,0,0.0,,0.99944665,0.0,0.0,0.0,0
chromium/chromium,2003-Q3,1.0,0.0,0.0,0,2,2,1.0,2,2,1.0,0.96645015,0,0.0,,0,0.0,,0,0.0,,0.96645015,0.0,0.0,0.0,0
chromium/chromium,2003-Q4,1.0,0.0,0.0,0,2,2,1.0,2,2,1.0,0.99958373,0,0.0,,0,0.0,,0,0.0,,0.99958373,0.0,0.0,0.0,0
chromium/chromium,2004-Q1,1.0,0.0,0.0,0,1,1,1.0,1,0,0.0,,0,0.0,,0,0.0,,1,1.0,0.99811065,0.99811065,0.0,0.0,0.0,0
chromium/chromium,2004-Q2,0.0,0.0,1.0,2,2,2,1.0,2,1,0.5,0.9585331,0,0.0,,1,0.5,0.998594,0,0.0,,0.9785635500000001,0.0,0.0,0.0,0
chromium/chromium,2004-Q3,0.5,0.5,0.5,1,2,1,2.0,2,0,0.0,,0,0.0,,1,0.5,0.83473164,1,0.5,0.9990081,0.91686987,0.0,0.0,0.0,0
chromium/chromium,2004-Q4,1.0,0.0,0.0,0,2,2,1.0,2,1,0.5,0.99951494,1,0.5,0.9950074,0,0.0,,0,0.0,,0.99726117,0.0,0.0,0.0,0
chromium/chromium,2005-Q1,0.5,0.0,0.5,1,2,2,1.0,2,0,0.0,,1,0.5,0.99649906,1,0.5,0.9973718,0,0.0,,0.99693543,0.0,0.0,0.0,0
chromium/chromium,2005-Q2,0.0,0.0,1.0,1,1,1,1.0,1,0,0.0,,1,1.0,0.99890256,0,0.0,,0,0.0,,0.99890256,0.0,0.0,0.0,0
chromium/chromium,2005-Q3,0.3333333333333333,0.0,0.6666666666666666,2,3,3,1.0,3,1,0.3333333333333333,0.99963844,1,0.3333333333333333,0.99926394,1,0.3333333333333333,0.9971167,0,0.0,,0.9986730266666667,0.0,0.0,0.0,0
chromium/chromium,2005-Q4,1.0,0.0,0.0,0,3,2,1.5,3,3,1.0,0.9894392466666667,0,0.0,,0,0.0,,0,0.0,,0.9894392466666667,0.0,0.0,0.0,0
chromium/chromium,2006-Q1,0.375,0.0,0.625,5,8,6,1.3333333333333333,8,4,0.5,0.997579145,2,0.25,0.9915960500000001,2,0.25,0.9447360300000001,0,0.0,,0.9828725925,0.0,0.0,0.0,0
chromium/chromium,2006-Q2,0.6,0.2,0.4,2,5,5,1.0,5,1,0.2,0.916001,1,0.2,0.9925962,2,0.4,0.9386628850000001,1,0.2,0.99957997,0.957100588,0.0,0.0,0.0,0
chromium/chromium,2006-Q3,0.8333333333333334,0.0,0.16666666666666666,1,6,6,1.0,6,1,0.16666666666666666,0.9993574,3,0.5,0.9956373333333334,1,0.16666666666666666,0.9968125,1,0.16666666666666666,0.5012097,0.9140486,0.0,0.0,0.0,0
chromium/chromium,2006-Q4,0.5714285714285714,0.0,0.42857142857142855,3,7,7,1.0,7,2,0.2857142857142857,0.5945511,2,0.2857142857142857,0.99724159,3,0.42857142857142855,0.88222302,0,0.0,,0.8328934914285714,0.0,0.0,0.0,0
chromium/chromium,2007-Q1,0.6666666666666666,0.0,0.3333333333333333,3,9,8,1.125,9,3,0.3333333333333333,0.9954834199999999,2,0.2222222222222222,0.98710233,2,0.2222222222222222,0.8395367499999999,2,0.2222222222222222,0.9988231949999999,0.9597083122222223,0.0,0.0,0.0,0
chromium/chromium,2007-Q2,0.5714285714285714,0.0,0.42857142857142855,3,7,6,1.1666666666666667,7,4,0.5714285714285714,0.9995377599999999,2,0.2857142857142857,0.99633698,0,0.0,,1,0.14285714285714285,0.7290949,0.9599885571428571,0.0,0.0,0.0,0
chromium/chromium,2007-Q3,0.5,0.0,0.375,3,8,7,1.1428571428571428,8,3,0.375,0.8776292,2,0.25,0.84357187,2,0.25,0.9986867500000001,1,0.125,0.82732093,0.89309072125,0.0,0.0,0.0,0
chromium/chromium,2007-Q4,0.5,0.0,0.5,6,12,11,1.0909090909090908,12,1,0.08333333333333333,0.99940264,6,0.5,0.9377819066666667,3,0.25,0.9903900166666667,2,0.16666666666666666,0.9992239199999999,0.9663093308333334,0.0,0.0,0.0,0
chromium/chromium,2008-Q1,0.4444444444444444,0.1111111111111111,0.5555555555555556,5,9,5,1.8,9,3,0.3333333333333333,0.9349790333333333,0,0.0,,5,0.5555555555555556,0.9324475400000001,1,0.1111111111111111,0.9995741,0.9407498777777779,0.0,0.0,0.0,0
chromium/chromium,2008-Q2,0.45454545454545453,0.0,0.5454545454545454,6,11,11,1.0,11,4,0.36363636363636365,0.8818686275000001,2,0.18181818181818182,0.99690575,5,0.45454545454545453,0.983538948,0,0.0,,0.94899825,0.0,0.0,0.0,0
chromium/chromium,2008-Q3,0.5555555555555556,0.05555555555555555,0.4444444444444444,8,18,15,1.2,18,9,0.5,0.9188746433333334,3,0.16666666666666666,0.9993263766666667,5,0.2777777777777778,0.9937908,1,0.05555555555555555,0.99953544,0.9575744644444444,0.0,0.0,0.0,0
chromium/chromium,2008-Q4,0.36,0.0,0.64,16,25,20,1.25,25,11,0.44,0.9705979481818182,3,0.12,0.9321502566666666,9,0.36,0.9247528877777778,2,0.08,0.93447625,0.9465902676,0.0,0.0,0.0,0
chromium/chromium,2009-Q1,0.375,0.0625,0.625,20,32,25,1.28,32,10,0.3125,0.9865458029999999,5,0.15625,0.995672186,15,0.46875,0.949277402,2,0.0625,0.9993486,0.9713024121875,0.0,0.0,0.0,0
chromium/chromium,2009-Q2,0.41025641025641024,0.05128205128205128,0.5641025641025641,22,39,35,1.1142857142857143,39,17,0.4358974358974359,0.9566105852941176,9,0.23076923076923078,0.9287265533333334,11,0.28205128205128205,0.9973840254545454,2,0.05128205128205128,0.999626115,0.9638819343589743,0.0,0.0,0.0,0
chromium/chromium,2009-Q3,0.45454545454545453,0.022727272727272728,0.5,22,44,35,1.2571428571428571,44,18,0.4090909090909091,0.9508053172222222,10,0.22727272727272727,0.8843382009999999,10,0.22727272727272727,0.996807905,6,0.13636363636363635,0.9116688783333333,0.940817500909091,0.0,0.0,0.0,0
chromium/chromium,2009-Q4,0.4186046511627907,0.046511627906976744,0.5348837209302325,23,43,37,1.162162162162162,43,15,0.3488372093023256,0.9306910513333333,7,0.16279069767441862,0.9550562885714287,15,0.3488372093023256,0.9326447866666666,6,0.13953488372093023,0.9798672683333334,0.9422008186046512,0.0,0.0,0.0,0
chromium/chromium,2010-Q1,0.37209302325581395,0.023255813953488372,0.627906976744186,27,43,35,1.2285714285714286,43,17,0.3953488372093023,0.9733381005882352,6,0.13953488372093023,0.9460245333333334,12,0.27906976744186046,0.9855700574999999,8,0.18604651162790697,0.97134882125,0.9725703760465116,0.0,0.0,0.0,0
chromium/chromium,2010-Q2,0.37254901960784315,0.058823529411764705,0.6274509803921569,32,51,42,1.2142857142857142,51,27,0.5294117647058824,0.9644598970370369,2,0.0392156862745098,0.98393553,11,0.21568627450980393,0.9917685136363636,11,0.21568627450980393,0.9897649245454545,0.976571688235294,0.0,0.0,0.0,0
chromium/chromium,2010-Q3,0.36507936507936506,0.031746031746031744,0.6349206349206349,40,63,51,1.2352941176470589,63,29,0.4603174603174603,0.9727122937931035,10,0.15873015873015872,0.923359063,18,0.2857142857142857,0.9685914572222222,6,0.09523809523809523,0.9977128733333332,0.9660820733333333,0.0,0.0,0.0,0
chromium/chromium,2010-Q4,0.2545454545454545,0.03636363636363636,0.7272727272727273,40,55,49,1.1224489795918366,55,22,0.4,0.9553502472727273,6,0.10909090909090909,0.7983464833333334,18,0.32727272727272727,0.9767691505555555,9,0.16363636363636364,0.9855829388888888,0.9501795545454546,0.0,0.0,0.0,0
chromium/chromium,2011-Q1,0.3384615384615385,0.015384615384615385,0.6461538461538462,42,65,53,1.2264150943396226,65,30,0.46153846153846156,0.9492825643333334,6,0.09230769230769231,0.8636827566666666,23,0.35384615384615387,0.9554700921739131,6,0.09230769230769231,0.9867264466666666,0.9470268349230769,0.0,0.0,0.0,0
chromium/chromium,2011-Q2,0.323943661971831,0.09859154929577464,0.647887323943662,46,71,59,1.2033898305084745,71,31,0.43661971830985913,0.9791176019354839,10,0.14084507042253522,0.95545919,22,0.30985915492957744,0.9289027304545455,8,0.11267605633802817,0.9445786125,0.9563341764788732,0.0,0.0,0.0,0
chromium/chromium,2011-Q3,0.3,0.11428571428571428,0.7,49,70,60,1.1666666666666667,70,27,0.38571428571428573,0.9676654885185185,13,0.18571428571428572,0.9337567523076923,23,0.32857142857142857,0.9483264,7,0.1,0.9341771828571428,0.9516650492857143,0.0,0.0,0.0,0
chromium/chromium,2011-Q4,0.39473684210526316,0.05263157894736842,0.5921052631578947,45,76,64,1.1875,76,24,0.3157894736842105,0.9451630729166666,20,0.2631578947368421,0.9395484375,27,0.35526315789473684,0.9902494051851852,5,0.06578947368421052,0.8890404740000001,0.9560107738157896,0.0,0.0,0.0,0
chromium/chromium,2012-Q1,0.39325842696629215,0.06741573033707865,0.5393258426966292,48,89,74,1.2027027027027026,89,27,0.30337078651685395,0.9753275340740741,19,0.21348314606741572,0.9479030168421053,35,0.39325842696629215,0.9147393688571429,8,0.0898876404494382,0.940835825,0.9425456769662922,0.0,0.0,0.0,0
chromium/chromium,2012-Q2,0.3333333333333333,0.043010752688172046,0.6236559139784946,58,93,73,1.273972602739726,93,30,0.3225806451612903,0.957974065,22,0.23655913978494625,0.9143823350000001,33,0.3548387096774194,0.939596323939394,8,0.08602150537634409,0.9367384375,0.9393141882795699,0.0,0.0,0.0,0
chromium/chromium,2012-Q3,0.4659090909090909,0.045454545454545456,0.5340909090909091,47,88,69,1.2753623188405796,88,32,0.36363636363636365,0.97350883625,21,0.23863636363636365,0.943482748095238,26,0.29545454545454547,0.9526166542307692,9,0.10227272727272728,0.9989856055555555,0.9627764082954545,0.0,0.0,0.0,0
chromium/chromium,2012-Q4,0.32967032967032966,0.054945054945054944,0.6483516483516484,59,91,75,1.2133333333333334,91,24,0.26373626373626374,0.9331599854166667,20,0.21978021978021978,0.9646130230000001,36,0.3956043956043956,0.9583930347222223,11,0.12087912087912088,0.9689572118181818,0.9543821834065934,0.0,0.0,0.0,0
chromium/chromium,2013-Q1,0.30526315789473685,0.010526315789473684,0.6842105263157895,65,95,74,1.2837837837837838,95,31,0.3263157894736842,0.9205832806451613,14,0.14736842105263157,0.9779999857142857,39,0.4105263157894737,0.9711057643589743,11,0.11578947368421053,0.9889532509090909,0.9577020217894736,0.0,0.0,0.0,0
chromium/chromium,2013-Q2,0.3333333333333333,0.07526881720430108,0.6559139784946236,61,93,75,1.24,93,26,0.27956989247311825,0.9775993446153847,23,0.24731182795698925,0.9357984708695651,34,0.3655913978494624,0.9611956491176471,10,0.10752688172043011,0.9970355489999999,0.9633543586021506,0.0,0.0,0.0,0
chromium/chromium,2013-Q3,0.4,0.03529411764705882,0.6,51,85,78,1.0897435897435896,85,20,0.23529411764705882,0.920904238,27,0.3176470588235294,0.9514708766666666,22,0.25882352941176473,0.9665294495454546,16,0.18823529411764706,0.934675756875,0.9450148050588235,0.0,0.0,0.0,0
chromium/chromium,2013-Q4,0.4069767441860465,0.05813953488372093,0.5697674418604651,49,86,78,1.1025641025641026,86,19,0.22093023255813954,0.9262432036842106,22,0.2558139534883721,0.9037258086363636,32,0.37209302325581395,0.960381413125,13,0.1511627906976744,0.9589803476923078,0.9381341674418604,0.0,0.0,0.0,0
chromium/chromium,2014-Q1,0.36363636363636365,0.11363636363636363,0.625,55,88,73,1.2054794520547945,88,25,0.2840909090909091,0.9633554956,16,0.18181818181818182,0.935590166875,29,0.32954545454545453,0.9688309772413793,18,0.20454545454545456,0.95068178,0.9575193231818182,0.0,0.0,0.0,0
chromium/chromium,2014-Q2,0.3673469387755102,0.10204081632653061,0.6326530612244898,62,98,88,1.1136363636363635,98,27,0.2755102040816326,0.939302492962963,18,0.1836734693877551,0.9607341433333334,42,0.42857142857142855,0.9732139559523809,11,0.11224489795918367,0.9878901890909091,0.9632261236734694,0.0,0.0,0.0,0
chromium/chromium,2014-Q3,0.3516483516483517,0.07692307692307693,0.6153846153846154,56,91,86,1.058139534883721,91,15,0.16483516483516483,0.9646191040000001,22,0.24175824175824176,0.9365418472727272,37,0.4065934065934066,0.9688431440540541,17,0.18681318681318682,0.9891490658823529,0.9641311829670329,0.0,0.0,0.0,0
chromium/chromium,2014-Q4,0.34615384615384615,0.10256410256410256,0.6410256410256411,50,78,68,1.1470588235294117,78,20,0.2564102564102564,0.9583111335,17,0.21794871794871795,0.9858138776470587,34,0.4358974358974359,0.9605266664705883,7,0.08974358974358974,0.9945327042857143,0.9685217202564101,0.0,0.0,0.0,0
chromium/chromium,2015-Q1,0.2976190476190476,0.011904761904761904,0.6428571428571429,54,84,72,1.1666666666666667,84,12,0.14285714285714285,0.9390948691666666,25,0.2976190476190476,0.9480257788,40,0.47619047619047616,0.9366436825,7,0.08333333333333333,0.9842862728571429,0.9443515965476191,0.0,0.0,0.0,0
chromium/chromium,2015-Q2,0.3411764705882353,0.03529411764705882,0.6352941176470588,54,85,78,1.0897435897435896,85,10,0.11764705882352941,0.927739263,26,0.3058823529411765,0.9426108861538461,43,0.5058823529411764,0.9705241720930232,6,0.07058823529411765,0.9515202833333333,0.9556110208235293,0.0,0.0,0.0,0
chromium/chromium,2015-Q3,0.3258426966292135,0.15730337078651685,0.651685393258427,58,89,71,1.2535211267605635,89,29,0.3258426966292135,0.900873711724138,18,0.20224719101123595,0.9011251311111111,30,0.33707865168539325,0.9645567496666667,12,0.1348314606741573,0.99217378,0.934700874719101,0.0,0.0,0.0,0
chromium/chromium,2015-Q4,0.4520547945205479,0.1095890410958904,0.5342465753424658,39,73,64,1.140625,73,20,0.273972602739726,0.9893040545,20,0.273972602739726,0.9609073545,24,0.3287671232876712,0.9790891633333333,9,0.1232876712328767,0.9979197588888888,0.979228026438356,0.0,0.0,0.0,0
chromium/chromium,2016-Q1,0.3974358974358974,0.16666666666666666,0.5897435897435898,46,78,68,1.1470588235294117,78,21,0.2692307692307692,0.9348458614285714,14,0.1794871794871795,0.9975456864285714,31,0.3974358974358974,0.9700883938709677,12,0.15384615384615385,0.9631189858333333,0.9644560351282052,0.0,0.0,0.0,0
chromium/chromium,2016-Q2,0.4044943820224719,0.056179775280898875,0.550561797752809,49,89,80,1.1125,89,13,0.14606741573033707,0.945465836153846,25,0.2808988764044944,0.936301582,36,0.4044943820224719,0.9475836469444445,15,0.16853932584269662,0.9579372559999999,0.9458501747191012,0.0,0.0,0.0,0
chromium/chromium,2016-Q3,0.4318181818181818,0.056818181818181816,0.5454545454545454,48,88,77,1.1428571428571428,88,17,0.19318181818181818,0.9478863241176472,27,0.3068181818181818,0.913049547037037,28,0.3181818181818182,0.9649161760714285,16,0.18181818181818182,0.96039228875,0.9448901685227273,0.0,0.0,0.0,0
chromium/chromium,2016-Q4,0.36363636363636365,0.056818181818181816,0.5909090909090909,52,88,79,1.1139240506329113,88,17,0.19318181818181818,0.8984017235294117,26,0.29545454545454547,0.9115086950000001,30,0.3409090909090909,0.9723207036666667,15,0.17045454545454544,0.9515687393333334,0.9365364496590908,0.0,0.0,0.0,0
chromium/chromium,2017-Q1,0.3723404255319149,0.0851063829787234,0.6170212765957447,58,94,82,1.146341463414634,94,15,0.1595744680851064,0.9441962126666666,31,0.32978723404255317,0.9383170170967742,32,0.3404255319148936,0.986231228125,16,0.1702127659574468,0.88611486875,0.946680935319149,0.0,0.0,0.0,0
chromium/chromium,2017-Q2,0.5238095238095238,0.11428571428571428,0.4666666666666667,49,105,91,1.1538461538461537,105,22,0.20952380952380953,0.9843981177272727,28,0.26666666666666666,0.9575534082142857,38,0.3619047619047619,0.9611778107894736,17,0.1619047619047619,0.9573081776470588,0.9644499985714285,0.0,0.0,0.0,0
chromium/chromium,2017-Q3,0.7857142857142857,0.07142857142857142,0.19387755102040816,19,98,90,1.0888888888888888,98,12,0.12244897959183673,0.9321221658333333,34,0.3469387755102041,0.9499884435294118,36,0.3673469387755102,0.9557381913888889,16,0.16326530612244897,0.95421029375,0.95060217,0.0,0.0,0.0,0
chromium/chromium,2017-Q4,0.8571428571428571,0.07142857142857142,0.14285714285714285,14,98,89,1.101123595505618,98,18,0.1836734693877551,0.9512786283333333,31,0.3163265306122449,0.93800255,34,0.3469387755102041,0.9691482694117648,15,0.15306122448979592,0.9885771006666667,0.9589876737755102,0.0,0.0,0.0,0
chromium/chromium,2018-Q1,0.6804123711340206,0.061855670103092786,0.30927835051546393,30,97,87,1.1149425287356323,97,21,0.21649484536082475,0.9501696080952381,26,0.26804123711340205,0.9058031484615385,36,0.3711340206185567,0.9697467347222223,14,0.14432989690721648,0.9679331299999999,0.948107112371134,0.0,0.0,0.0,0
chromium/chromium,2018-Q2,0.8672566371681416,0.08849557522123894,0.11504424778761062,13,113,102,1.107843137254902,113,16,0.1415929203539823,0.944225885,34,0.3008849557522124,0.9691479494117646,42,0.37168141592920356,0.9528051254761905,21,0.18584070796460178,0.9576895914285715,0.9574154082300885,0.0,0.0,0.0,0
chromium/chromium,2018-Q3,0.7636363636363637,0.1,0.23636363636363636,26,110,99,1.1111111111111112,110,23,0.20909090909090908,0.9480713921739131,30,0.2727272727272727,0.9687263093333333,41,0.37272727272727274,0.9774197412195123,16,0.14545454545454545,0.9938478375,0.9713018735454545,0.0,0.0,0.0,0
chromium/chromium,2018-Q4,0.8035714285714286,0.08928571428571429,0.1875,21,112,93,1.2043010752688172,112,23,0.20535714285714285,0.9416204726086957,36,0.32142857142857145,0.953555345,42,0.375,0.9595365204761905,11,0.09821428571428571,0.9992007118181818,0.9578304016071428,0.0,0.0,0.0,0
chromium/chromium,2019-Q1,0.7540983606557377,0.06557377049180328,0.22950819672131148,28,122,93,1.3118279569892473,122,22,0.18032786885245902,0.9476222868181818,36,0.29508196721311475,0.9365998272222222,47,0.38524590163934425,0.9780755153191489,17,0.13934426229508196,0.9755679970588235,0.9599958136065573,0.0,0.0,0.0,0
